Index,Description,IconIndex,OptionCount,Option0_code,Option0_Value,Option1_code,Option1_Value,Option2_code,Option2_Value,SendToOthers
4166,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-95,DAMAGE_MAGICAL_MUL,-5,NONE,0,1
4167,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-110,DAMAGE_MAGICAL_MUL,-6,NONE,0,1
4168,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-125,DAMAGE_MAGICAL_MUL,-6,NONE,0,1
4169,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-140,DAMAGE_MAGICAL_MUL,-7,NONE,0,1
4170,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-155,DAMAGE_MAGICAL_MUL,-7,NONE,0,1
4171,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-170,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4172,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-185,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4173,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-200,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4174,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-215,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4175,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-230,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4176,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-245,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4177,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-260,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4178,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-275,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4179,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-290,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4180,마법 공격력 감소,68,2,DAMAGE_MINMAGICAL_ADD,-305,DAMAGE_MAGICAL_MUL,-8,NONE,0,1
4181,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4182,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4183,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4184,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4185,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4186,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4187,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4188,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4189,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4190,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4191,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4192,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4193,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4194,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4195,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4196,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4197,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4198,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4199,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4200,움직임 방해,72,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4201,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-15,NONE,0,NONE,0,1
4202,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-20,NONE,0,NONE,0,1
4203,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-25,NONE,0,NONE,0,1
4204,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-30,NONE,0,NONE,0,1
4205,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-35,NONE,0,NONE,0,1
4206,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-40,NONE,0,NONE,0,1
4207,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-45,NONE,0,NONE,0,1
4208,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-50,NONE,0,NONE,0,1
4209,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-55,NONE,0,NONE,0,1
4210,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-60,NONE,0,NONE,0,1
4211,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-65,NONE,0,NONE,0,1
4212,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-70,NONE,0,NONE,0,1
4213,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-75,NONE,0,NONE,0,1
4214,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-80,NONE,0,NONE,0,1
4215,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-85,NONE,0,NONE,0,1
4216,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-90,NONE,0,NONE,0,1
4217,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-95,NONE,0,NONE,0,1
4218,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-100,NONE,0,NONE,0,1
4219,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-105,NONE,0,NONE,0,1
4220,정신분열로 인한 최대마나 감소,141,1,MP_MAX_MUL,-110,NONE,0,NONE,0,1
4221,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,-20,DAMAGE_PHYSICAL_MUL,-10,DAMAGE_MAGICAL_MUL,-10,1
4222,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,-15,DAMAGE_PHYSICAL_MUL,-6,DAMAGE_MAGICAL_MUL,-6,1
4223,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,-10,DAMAGE_PHYSICAL_MUL,-2,DAMAGE_MAGICAL_MUL,-2,1
4224,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,-5,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4225,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4226,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4227,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4228,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4229,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4230,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4231,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4232,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4233,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4234,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4235,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4236,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4237,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4238,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4239,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4240,일시적 부활 후유증 발생\최대 체력감소\물리 공격력 감소\마법 공격력 감소,85,3,HP_MAX_MUL,0,DAMAGE_PHYSICAL_MUL,0,DAMAGE_MAGICAL_MUL,0,1
4241,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4242,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4243,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4244,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4245,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4246,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4247,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4248,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4249,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4250,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4251,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4252,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4253,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4254,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4255,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4256,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4257,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4258,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4259,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4260,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4261,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,2553,NONE,0,NONE,0,1
4262,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,2760,NONE,0,NONE,0,1
4263,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,2966,NONE,0,NONE,0,1
4264,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,3173,NONE,0,NONE,0,1
4265,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,3328,NONE,0,NONE,0,1
4266,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,3483,NONE,0,NONE,0,1
4267,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,3638,NONE,0,NONE,0,1
4268,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,3793,NONE,0,NONE,0,1
4269,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,3948,NONE,0,NONE,0,1
4270,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,4103,NONE,0,NONE,0,1
4271,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,4603,NONE,0,NONE,0,1
4272,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,5103,NONE,0,NONE,0,1
4273,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,5603,NONE,0,NONE,0,1
4274,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,6103,NONE,0,NONE,0,1
4275,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,6603,NONE,0,NONE,0,1
4276,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,7103,NONE,0,NONE,0,1
4277,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,7603,NONE,0,NONE,0,1
4278,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,8103,NONE,0,NONE,0,1
4279,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,8603,NONE,0,NONE,0,1
4280,출혈로 인한 지속적인 HP감소,89,1,HP_DECREASE_ADD,9103,NONE,0,NONE,0,1
4281,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4282,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4283,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4284,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4285,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4286,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4287,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4288,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4289,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4290,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4291,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4292,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4293,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4294,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4295,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4296,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4297,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4298,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4299,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4300,이동 불가상태,88,1,SPEED_MOVE_MUL,-100,NONE,0,NONE,0,1
4301,가드성공확률 상승,81,1,RATING_GUARD_ADD,5,NONE,0,NONE,0,1
4302,가드성공확률 상승,81,1,RATING_GUARD_ADD,10,NONE,0,NONE,0,1
4303,가드성공확률 상승,81,1,RATING_GUARD_ADD,15,NONE,0,NONE,0,1
4304,가드성공확률 상승,81,1,RATING_GUARD_ADD,20,NONE,0,NONE,0,1
4305,가드성공확률 상승,81,1,RATING_GUARD_ADD,25,NONE,0,NONE,0,1
4306,가드성공확률 상승,81,1,RATING_GUARD_ADD,30,NONE,0,NONE,0,1
4307,가드성공확률 상승,81,1,RATING_GUARD_ADD,35,NONE,0,NONE,0,1
4308,가드성공확률 상승,81,1,RATING_GUARD_ADD,40,NONE,0,NONE,0,1
4309,가드성공확률 상승,81,1,RATING_GUARD_ADD,45,NONE,0,NONE,0,1
4310,가드성공확률 상승,81,1,RATING_GUARD_ADD,50,NONE,0,NONE,0,1
4311,가드성공확률 상승,81,1,RATING_GUARD_ADD,55,NONE,0,NONE,0,1
4312,가드성공확률 상승,81,1,RATING_GUARD_ADD,60,NONE,0,NONE,0,1
4313,가드성공확률 상승,81,1,RATING_GUARD_ADD,65,NONE,0,NONE,0,1
4314,가드성공확률 상승,81,1,RATING_GUARD_ADD,70,NONE,0,NONE,0,1
4315,가드성공확률 상승,81,1,RATING_GUARD_ADD,75,NONE,0,NONE,0,1
4316,가드성공확률 상승,81,1,RATING_GUARD_ADD,80,NONE,0,NONE,0,1
4317,가드성공확률 상승,81,1,RATING_GUARD_ADD,85,NONE,0,NONE,0,1
4318,가드성공확률 상승,81,1,RATING_GUARD_ADD,90,NONE,0,NONE,0,1
4319,가드성공확률 상승,81,1,RATING_GUARD_ADD,95,NONE,0,NONE,0,1
4320,가드성공확률 상승,81,1,RATING_GUARD_ADD,100,NONE,0,NONE,0,1
4321,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,55,DEFENSE_MUL,2,NONE,0,1
4322,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,63,DEFENSE_MUL,2,NONE,0,1
4323,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,71,DEFENSE_MUL,3,NONE,0,1
4324,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,79,DEFENSE_MUL,4,NONE,0,1
4325,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,87,DEFENSE_MUL,5,NONE,0,1
4326,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,95,DEFENSE_MUL,5,NONE,0,1
4327,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,103,DEFENSE_MUL,5,NONE,0,1
4328,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,111,DEFENSE_MUL,5,NONE,0,1
4329,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,119,DEFENSE_MUL,5,NONE,0,1
4330,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,127,DEFENSE_MUL,5,NONE,0,1
4331,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,135,DEFENSE_MUL,5,NONE,0,1
4332,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,143,DEFENSE_MUL,5,NONE,0,1
4333,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,151,DEFENSE_MUL,5,NONE,0,1
4334,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,159,DEFENSE_MUL,5,NONE,0,1
4335,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,167,DEFENSE_MUL,5,NONE,0,1
4336,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,175,DEFENSE_MUL,5,NONE,0,1
4337,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,183,DEFENSE_MUL,5,NONE,0,1
4338,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,191,DEFENSE_MUL,5,NONE,0,1
4339,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,199,DEFENSE_MUL,5,NONE,0,1
4340,일시적 물리 방어력 상승,73,2,DEFENSE_MIN_ADD,207,DEFENSE_MUL,5,NONE,0,1
4341,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,3,DAMAGE_MAGICAL_MUL,2,NONE,0,1
4342,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,4,DAMAGE_MAGICAL_MUL,3,NONE,0,1
4343,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,5,DAMAGE_MAGICAL_MUL,4,NONE,0,1
4344,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,6,DAMAGE_MAGICAL_MUL,5,NONE,0,1
4345,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4346,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4347,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4348,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4349,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4350,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4351,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4352,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4353,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4354,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4355,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4356,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4357,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4358,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4359,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4360,일시적 물리 공격력 상승\일시적 마법 공격력 상승,74,2,DAMAGE_PHYSICAL_MUL,7,DAMAGE_MAGICAL_MUL,6,NONE,0,1
4361,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4362,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4363,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4364,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4365,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4366,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4367,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4368,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4369,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4370,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4371,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4372,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4373,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4374,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4375,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4376,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4377,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4378,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4379,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4380,HP회복,230,1,HP_RECOVERY_ADD,1,NONE,0,NONE,0,1
4381,가벼운 출혈 상태,8,1,HP_DECREASE_ADD,5525,NONE,0,NONE,0,1
4382,가벼운 출혈 상태,8,1,HP_DECREASE_ADD,5531,NONE,0,NONE,0,1
4383,가벼운 출혈 상태,8,1,HP_DECREASE_ADD,6693,NONE,0,NONE,0,1
4384,심각한 출혈 상태,8,1,HP_DECREASE_ADD,8943,NONE,0,NONE,0,1
4385,심각한 출혈 상태,8,1,HP_DECREASE_ADD,9756,NONE,0,NONE,0,1
4386,심각한 출혈 상태,8,1,HP_DECREASE_ADD,9768,NONE,0,NONE,0,1
4387,심각한 출혈로 인한 이동 장애,8,2,HP_DECREASE_ADD,13225,SPEED_MOVE_MUL,-15,NONE,0,1
4388,심각한 출혈로 인한 이동 장애,8,2,HP_DECREASE_ADD,14237,SPEED_MOVE_MUL,-20,NONE,0,1
4389,심각한 출혈로 인한 이동 장애,8,2,HP_DECREASE_ADD,13737,SPEED_MOVE_MUL,-25,NONE,0,1
4390,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4391,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4392,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4393,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4394,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4395,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4396,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4397,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
4398,치명적인 출혈로 인한 이동 장애\저주 저항력 감소,8,3,HP_DECREASE_ADD,20656,SPEED_MOVE_MUL,-30,RESIST_CURSE_ADD,-5,1
