39497.52729,Name,Rank,Material,Level,MaxHP,HPRecovery,Defence_Min,Defence_Max,GuardRate,GuardEfficiency,BlockRate,PhysicalResist,LightResist,FireResist,IceResist,PoisonResist,CurseResist,WalkSpeed,RunSpeed,BloodInfo,CuttingInfo,ShapeInfo,DescriptionInfo,Exp,Money_Min,Money_Max,Money_Rate,AIKey,ChaoticLevel,MaxItemSet,DefeatLength_Upper,DefeatLength_Lower,DefeatLength_Left,DefeatLength_Right,DefeatDamage_Min,DefeatDamage_Max,AttackMaterial_Melee,AttackDamage_Min_Melee,AttackDamage_Max_Melee,AbsoluteDamage_Min_Melee,AbsoluteDamage_Max_Melee,CellRange_Melee,AttackDelay_Melee,ResultCode_Melee,ResultValue_Melee_1,ResultValue_Melee_2,ResultValue_Melee_3,ResultValue_Melee_4,ResultValue_Melee_5,ResultValue_Melee_6,ResultValue_Melee_7,AttackMaterial_Power_Melee,AttackDamage_Min_Power_Melee,AttackDamage_Max_Power_Melee,AbsoluteDamage_Min_Power_Melee,AbsoluteDamage_Max_Power_Melee,CellRange_Power_Melee,AttackDelay_Power_Melee,ResultCode_Power_Melee,ResultValue_Power_Melee_1,ResultValue_Power_Melee_2,ResultValue_Power_Melee_3,ResultValue_Power_Melee_4,ResultValue_Power_Melee_5,ResultValue_Power_Melee_6,ResultValue_Power_Melee_7,AttackMaterial_Special_Melee,AttackDamage_Min_Special_Melee,AttackDamage_Max_Special_Melee,AbsoluteDamage_Min_Special_Melee,AbsoluteDamage_Max_Special_Melee,CellRange_Special_Melee,AttackDelay_Special_Melee,ResultCode_Special_Melee,ResultValue_Special_Melee_1,ResultValue_Special_Melee_2,ResultValue_Special_Melee_3,ResultValue_Special_Melee_4,ResultValue_Special_Melee_5,ResultValue_Special_Melee_6,ResultValue_Special_Melee_7,AttackMaterial_Range,AttackDamage_Min_Range,AttackDamage_Max_Range,AbsoluteDamage_Min_Range,AbsoluteDamage_Max_Range,CellRange_Range,AttackDelay_Range,ResultCode_Range,ResultValue_Range_1,ResultValue_Range_2,ResultValue_Range_3,ResultValue_Range_4,ResultValue_Range_5,ResultValue_Range_6,ResultValue_Range_7,AttackMaterial_Power_Range,AttackDamage_Min_Power_Range,AttackDamage_Max_Power_Range,AbsoluteDamage_Min_Power_Range,AbsoluteDamage_Max_Power_Range,CellRange_Power_Range,AttackDelay_Power_Range,ResultCode_Power_Range,ResultValue_Power_Range_1,ResultValue_Power_Range_2,ResultValue_Power_Range_3,ResultValue_Power_Range_4,ResultValue_Power_Range_5,ResultValue_Power_Range_6,ResultValue_Power_Range_7,AttackMaterial_Special__Range,AttackDamage_Min_Special__Range,AttackDamage_Max_Special__Range,AbsoluteDamage_Min_Special__Range,AbsoluteDamage_Max_Special__Range,CellRange_Special__Range,AttackDelay_Special__Range,ResultCode_Special__Range,ResultValue_Special__Range_1,ResultValue_Special__Range_2,ResultValue_Special__Range_3,ResultValue_Special__Range_4,ResultValue_Special__Range_5,ResultValue_Special__Range_6,ResultValue_Special__Range_7,AttackMaterial_Heal,AttackDamage_Min_Heal,AttackDamage_Max_Heal,AbsoluteDamage_Min_Heal,AbsoluteDamage_Max_Heal,CellRange_Heal,AttackDelay_Heal,ResultCode_Heal,ResultValue_Heal_1,ResultValue_Heal_2,ResultValue_Heal_3,ResultValue_Heal_4,ResultValue_Heal_5,ResultValue_Heal_6,ResultValue_Heal_7,AttackMaterial_Revive,AttackDamage_Min_Revive,AttackDamage_Max_Revive,AbsoluteDamage_Min_Revive,AbsoluteDamage_Max_Revive,CellRange_Revive,AttackDelay_Revive,ResultCode_Revive,ResultValue_Revive_1,ResultValue_Revive_2,ResultValue_Revive_3,ResultValue_Revive_4,ResultValue_Revive_5,ResultValue_Revive_6,ResultValue_Revive_7,ItemSetIndex_1,ItemSetDropRatio_1,ItemSetIndex_2,ItemSetDropRatio_2,ItemSetIndex_3,ItemSetDropRatio_3,ItemSetIndex_4,ItemSetDropRatio_4,ItemSetIndex_5,ItemSetDropRatio_5,ItemSetIndex_6,ItemSetDropRatio_6,ItemSetIndex_7,ItemSetDropRatio_7,ItemSetIndex_8,ItemSetDropRatio_8,ItemSetIndex_9,ItemSetDropRatio_9,ItemSetIndex_10,ItemSetDropRatio_10,ItemSetIndex_11,ItemSetDropRatio_11,ItemSetIndex_12,ItemSetDropRatio_12,ItemSetIndex_13,ItemSetDropRatio_13,ItemSetIndex_14,ItemSetDropRatio_14,ItemSetIndex_15,ItemSetDropRatio_15,Width
3020,Hydras [Rabble],1,19,51,32477,0,297,425,8,40,1,0,0,40,0,0,40,2.2,4.5,4,1,Hydrus,작성중,141750,0,0,0,1,1,0,86,86,76,76,2,20,19,648,720,21,49,4,2400,1000101,0,15,0,0,0,0,0,0,0,0,21,49,0,0,0,0,0,0,0,0,0,0,0,648,720,21,49,4,2800,3000001,286,0,45,0,45,6086,5000,0,648,799,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,Magimata [Rabble],2,19,52,122407,0,346,495,8,40,1,10,0,40,0,0,0,2.2,5,1,1,magimata,작성중,798980,0,0,0,1,1,0,86,86,76,76,3,20,0,753,837,22,50,4,2200,1000101,0,0,0,0,0,0,0,0,0,0,22,50,0,0,0,0,0,0,0,0,0,0,0,753,837,22,50,10,3200,3000005,274,640,25,0,20,6084,5000,0,753,929,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3000,6000001,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,Serpent Spawn [Rabble],3,19,54,196948,0,289,414,8,40,1,0,70,70,70,70,90,0,0,0,1,snakeegg,작성중,248430,0,0,0,7,1,0,0,0,0,0,98,99,4,629,699,22,52,0,2800,1000101,0,0,0,0,0,0,0,8,0,0,22,52,0,0,0,0,0,0,0,0,0,0,27,0,0,22,52,0,2800,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4000,6000001,3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,Oppucus [Rabble],3,19,55,1698546,0,370,529,0,0,1,10,25,25,25,70,60,4,3,0,1,Ophiuchus,작성중,0,0,0,0,1,1,0,0,0,0,0,96,96,4,1156,1285,23,53,14,2400,3000001,275,0,0,0,0,0,0,7,1284,1427,23,53,12,2400,3000005,276,896,45,0,50,6085,10000,26,1156,1285,23,53,12,3200,3000005,282,1024,35,0,20,6087,3000,7,1156,1427,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,Serpent Bartux [Rabble],2,19,38,14012,0,193,276,6,34,1,0,0,0,0,30,40,2.5,6,2,1,Serpens_Buttocks,작성중,175980,0,0,0,3,1,0,86,86,76,76,3,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,385,16,37,14,3000,3000001,283,0,40,0,0,0,0,6,385,550,16,37,9,3400,3000001,277,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,Serpent Bartux [Rabble],2,19,38,14012,0,193,276,6,34,1,0,0,0,0,30,40,2.5,6,2,1,Serpens_Buttocks,작성중,175980,0,0,0,3,1,0,86,86,76,76,3,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,385,16,37,14,3000,3000001,283,0,40,0,0,0,0,6,385,550,16,37,9,3400,3000001,277,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,Serpent Bartux [Rabble],2,19,38,14012,0,193,276,6,34,1,0,0,0,0,30,40,2.5,6,2,1,Serpens_Buttocks,작성중,175980,0,0,0,3,1,0,86,86,76,76,3,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,385,16,37,14,3000,3000001,283,0,40,0,0,0,0,6,385,550,16,37,9,3400,3000001,277,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,Serpent Bartux [Rabble],2,19,38,14012,0,193,276,6,34,1,0,0,0,0,30,40,2.5,6,2,1,Serpens_Buttocks,작성중,175980,0,0,0,3,1,0,86,86,76,76,3,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,385,16,37,14,3000,3000001,283,0,40,0,0,0,0,6,385,550,16,37,9,3400,3000001,277,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,Lava Drake [Rabble],1,18,39,13185,0,198,284,6,34,1,0,0,30,0,0,0,3,5,1,3,Lava_Drake,작성중,148050,0,0,0,3,1,0,86,86,76,76,3,20,0,466,543,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,396,16,38,14,2400,3000001,278,128,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3029,Serpent Stun [Rabble],2,19,44,31654,0,228,326,7,38,1,0,0,0,0,30,40,2.5,6,2,1,Serpens_Stern,작성중,231000,0,0,0,3,1,0,86,86,76,76,3,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,452,18,43,14,3200,3000001,283,0,40,0,0,0,0,6,452,647,18,43,9,3400,3000001,277,0,40,0,0,0,0,6,434,530,18,43,14,3400,3000001,279,448,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,Serpent Cuwood [Rabble],2,19,49,24694,0,284,406,7,38,1,0,0,0,0,30,40,2.5,6,2,1,Serpens_Caude,작성중,119000,0,0,0,3,1,0,86,86,76,76,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,486,20,48,14,3400,3000001,283,0,40,0,0,0,0,6,486,695,20,48,9,3400,3000001,277,0,40,0,0,0,0,6,466,569,20,48,14,3400,3000001,279,448,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,Aurobe Caf [Rabble],0,18,53,3170,0,141,202,8,40,1,0,80,80,80,80,94,1.2,4,2,1,Orob_Calf,작성중,0,0,0,0,3,1,0,140,105,117,117,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,798,22,51,14,2800,3000001,209,0,40,0,60,6094,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,Serpent Statue [Rabble],3,28,54,91909,0,289,414,8,40,1,0,30,10,10,10,30,3,5,0,1,Serpens_Statue,작성중,248430,0,0,0,3,1,0,86,86,76,76,3,20,0,961,1118,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,815,22,52,18,1500,1100333,768,0,0,0,100,6001,3000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,Serpent Fate [Rabble],2,19,37,16738,0,187,268,6,34,1,5,0,0,0,30,0,2.5,5.5,2,1,Serpens_Pate,작성중,155400,0,0,0,1,1,0,86,86,76,76,3,18,4,432,480,16,36,4,2000,1000101,0,10,0,0,0,0,0,0,479,533,16,36,3,2600,1000412,0,40,0,40,6077,3000,0,19,0,0,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,Serpent Bartux [Rabble],2,19,38,14012,0,193,276,6,34,1,0,0,0,0,30,40,2.5,5.5,2,1,Serpens_Buttocks,작성중,175980,0,0,0,3,1,0,86,86,76,76,3,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,385,16,37,14,3000,3000001,283,0,40,0,0,0,0,6,385,550,16,37,9,3400,3000001,277,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,Freyzard [Rabble],2,19,42,24994,0,216,309,6,34,1,5,5,30,5,0,0,2.5,5.5,1,1,Frazard,작성중,126210,0,0,0,3,1,0,86,86,76,76,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,429,18,41,14,2400,3000001,287,0,40,0,0,0,0,6,429,614,18,41,10,2400,3000001,287,0,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,Lava Salamander [Rabble],0,19,35,12194,0,176,252,6,34,1,0,0,30,0,0,0,2.1,5.4,1,2,Lava_Salamander,작성중,131670,0,0,0,1,1,0,100,100,90,90,3,20,1,425,473,15,35,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3037,Lava Salamander [Rabble],0,19,35,12194,0,176,252,6,34,1,0,0,30,0,0,0,2.1,5.4,1,2,Lava_Salamander,작성중,131670,0,0,0,1,1,0,100,100,90,90,3,20,1,425,473,15,35,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3038,Lava Salamander [Rabble],0,19,35,12194,0,176,252,6,34,1,0,0,30,0,0,0,2.1,5.4,1,2,Lava_Salamander,작성중,131670,0,0,0,1,1,0,100,100,90,90,3,20,1,425,473,15,35,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3050,Lava Lizard [Fear],0,18,55,30573,0,296,423,8,40,1,0,0,35,0,0,0,0.5,3,2,2,Lava_Lizard,작성중,376320,0,0,0,1,1,0,90,75,70,70,2,18,1,770,856,23,53,2,1816,1000101,0,0,0,0,0,0,0,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,Lava Lizard [Fear],0,18,55,30573,0,296,423,8,40,1,0,0,35,0,0,0,0.5,3,2,2,Lava_Lizard,작성중,376320,0,0,0,1,1,0,90,75,70,70,2,18,1,770,856,23,53,2,1816,1000101,0,0,0,0,0,0,0,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,Lava Basilisk [Fear],0,19,57,32700,0,308,441,8,40,1,0,0,35,0,0,0,2.1,5.4,1,2,Lava_Basilisk,작성중,426930,0,0,0,1,1,0,100,100,90,90,3,20,1,802,892,24,55,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3053,Lava Salamander [Fear],0,19,60,36052,0,329,470,8,40,1,0,0,35,0,0,0,2.1,5.4,1,2,Lava_Salamander,작성중,556290,0,0,0,1,1,0,100,100,90,90,3,20,1,853,948,25,58,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3054,Lava Basilisk [Fear],0,19,57,32700,0,308,441,8,40,1,0,0,35,0,0,0,2.1,5.4,1,2,Lava_Basilisk,작성중,426930,0,0,0,1,1,0,100,100,90,90,3,20,1,802,892,24,55,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3055,Lava Basilisk [Fear],0,19,57,32700,0,308,441,8,40,1,0,0,35,0,0,0,2.1,5.4,1,2,Lava_Basilisk,작성중,426930,0,0,0,1,1,0,100,100,90,90,3,20,1,802,892,24,55,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3056,Lava Basilisk [Fear],0,19,57,32700,0,308,441,8,40,1,0,0,35,0,0,0,2.1,5.4,1,2,Lava_Basilisk,작성중,426930,0,0,0,1,1,0,100,100,90,90,3,20,1,802,892,24,55,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3057,Lava Basilisk [Fear],0,19,57,32700,0,308,441,8,40,1,0,0,35,0,0,0,2.1,5.4,1,2,Lava_Basilisk,작성중,426930,0,0,0,1,1,0,100,100,90,90,3,20,1,802,892,24,55,3,1800,1000101,0,20,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3058,Lava Lacer [Fear],0,18,58,33796,0,315,451,8,40,1,0,0,35,0,0,0,0.5,3,1,2,Lava_Lacer,작성중,498260,0,0,0,1,1,0,90,75,70,70,2,18,1,819,911,24,56,2,1816,1000101,0,0,0,0,0,0,0,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
