Set Index,Name,Total Drop Ratio,Set Count,Set0_ItemIndex,Set0_DropRatio,Set0_MagicRatio,Set0_NobleRatio,Set0_DivineNobleRatio,Set1_ItemIndex,Set1_DropRatio,Set1_MagicRatio,Set1_NobleRatio,Set1_DivineNobleRatio,Set2_ItemIndex,Set2_DropRatio,Set2_MagicRatio,Set2_NobleRatio,Set2_DivineNobleRatio,Set3_ItemIndex,Set3_DropRatio,Set3_MagicRatio,Set3_NobleRatio,Set3_DivineNobleRatio,Set4_ItemIndex,Set4_DropRatio,Set4_MagicRatio,Set4_NobleRatio,Set4_DivineNobleRatio,Set5_ItemIndex,Set5_DropRatio,Set5_MagicRatio,Set5_NobleRatio,Set5_DivineNobleRatio,Set6_ItemIndex,Set6_DropRatio,Set6_MagicRatio,Set6_NobleRatio,Set6_DivineNobleRatio,Set7_ItemIndex,Set7_DropRatio,Set7_MagicRatio,Set7_NobleRatio,Set7_DivineNobleRatio,Set8_ItemIndex,Set8_DropRatio,Set8_MagicRatio,Set8_NobleRatio,Set8_DivineNobleRatio,Set9_ItemIndex,Set9_DropRatio,Set9_MagicRatio,Set9_NobleRatio,Set9_DivineNobleRatio,Set10_ItemIndex,Set10_DropRatio,Set10_MagicRatio,Set10_NobleRatio,Set10_DivineNobleRatio,Set11_ItemIndex,Set11_DropRatio,Set11_MagicRatio,Set11_NobleRatio,Set11_DivineNobleRatio,Set12_ItemIndex,Set12_DropRatio,Set12_MagicRatio,Set12_NobleRatio,Set12_DivineNobleRatio,Set13_ItemIndex,Set13_DropRatio,Set13_MagicRatio,Set13_NobleRatio,Set13_DivineNobleRatio,Set14_ItemIndex,Set14_DropRatio,Set14_MagicRatio,Set14_NobleRatio,Set14_DivineNobleRatio,Set15_ItemIndex,Set15_DropRatio,Set15_MagicRatio,Set15_NobleRatio,Set15_DivineNobleRatio,Set16_ItemIndex,Set16_DropRatio,Set16_MagicRatio,Set16_NobleRatio,Set16_DivineNobleRatio,Set17_ItemIndex,Set17_DropRatio,Set17_MagicRatio,Set17_NobleRatio,Set17_DivineNobleRatio,Set18_ItemIndex,Set18_DropRatio,Set18_MagicRatio,Set18_NobleRatio,Set18_DivineNobleRatio,Set19_ItemIndex,Set19_DropRatio,Set19_MagicRatio,Set19_NobleRatio,Set19_DivineNobleRatio,Set20_ItemIndex,Set20_DropRatio,Set20_MagicRatio,Set20_NobleRatio,Set20_DivineNobleRatio,Set21_ItemIndex,Set21_DropRatio,Set21_MagicRatio,Set21_NobleRatio,Set21_DivineNobleRatio,Set22_ItemIndex,Set22_DropRatio,Set22_MagicRatio,Set22_NobleRatio,Set22_DivineNobleRatio,Set23_ItemIndex,Set23_DropRatio,Set23_MagicRatio,Set23_NobleRatio,Set23_DivineNobleRatio,Set24_ItemIndex,Set24_DropRatio,Set24_MagicRatio,Set24_NobleRatio,Set24_DivineNobleRatio,Set25_ItemIndex,Set25_DropRatio,Set25_MagicRatio,Set25_NobleRatio,Set25_DivineNobleRatio,Set26_ItemIndex,Set26_DropRatio,Set26_MagicRatio,Set26_NobleRatio,Set26_DivineNobleRatio,Set27_ItemIndex,Set27_DropRatio,Set27_MagicRatio,Set27_NobleRatio,Set27_DivineNobleRatio,Set28_ItemIndex,Set28_DropRatio,Set28_MagicRatio,Set28_NobleRatio,Set28_DivineNobleRatio,Set29_ItemIndex,Set29_DropRatio,Set29_MagicRatio,Set29_NobleRatio,Set29_DivineNobleRatio,Set30_ItemIndex,Set30_DropRatio,Set30_MagicRatio,Set30_NobleRatio,Set30_DivineNobleRatio,Set31_ItemIndex,Set31_DropRatio,Set31_MagicRatio,Set31_NobleRatio,Set31_DivineNobleRatio,Set32_ItemIndex,Set32_DropRatio,Set32_MagicRatio,Set32_NobleRatio,Set32_DivineNobleRatio,Set33_ItemIndex,Set33_DropRatio,Set33_MagicRatio,Set33_NobleRatio,Set33_DivineNobleRatio,Set34_ItemIndex,Set34_DropRatio,Set34_MagicRatio,Set34_NobleRatio,Set34_DivineNobleRatio,Set35_ItemIndex,Set35_DropRatio,Set35_MagicRatio,Set35_NobleRatio,Set35_DivineNobleRatio,Set36_ItemIndex,Set36_DropRatio,Set36_MagicRatio,Set36_NobleRatio,Set36_DivineNobleRatio,Set37_ItemIndex,Set37_DropRatio,Set37_MagicRatio,Set37_NobleRatio,Set37_DivineNobleRatio,Set38_ItemIndex,Set38_DropRatio,Set38_MagicRatio,Set38_NobleRatio,Set38_DivineNobleRatio,Set39_ItemIndex,Set39_DropRatio,Set39_MagicRatio,Set39_NobleRatio,Set39_DivineNobleRatio,Set40_ItemIndex,Set40_DropRatio,Set40_MagicRatio,Set40_NobleRatio,Set40_DivineNobleRatio,Set41_ItemIndex,Set41_DropRatio,Set41_MagicRatio,Set41_NobleRatio,Set41_DivineNobleRatio,Set42_ItemIndex,Set42_DropRatio,Set42_MagicRatio,Set42_NobleRatio,Set42_DivineNobleRatio,Set43_ItemIndex,Set43_DropRatio,Set43_MagicRatio,Set43_NobleRatio,Set43_DivineNobleRatio,Set44_ItemIndex,Set44_DropRatio,Set44_MagicRatio,Set44_NobleRatio,Set44_DivineNobleRatio,Set45_ItemIndex,Set45_DropRatio,Set45_MagicRatio,Set45_NobleRatio,Set45_DivineNobleRatio,Set46_ItemIndex,Set46_DropRatio,Set46_MagicRatio,Set46_NobleRatio,Set46_DivineNobleRatio,Set47_ItemIndex,Set47_DropRatio,Set47_MagicRatio,Set47_NobleRatio,Set47_DivineNobleRatio,Set48_ItemIndex,Set48_DropRatio,Set48_MagicRatio,Set48_NobleRatio,Set48_DivineNobleRatio,Set49_ItemIndex,Set49_DropRatio,Set49_MagicRatio,Set49_NobleRatio,Set49_DivineNobleRatio
3106,0,100000,2,9901,92000,14000,4342,2021,9903,8000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,0,100000,5,6313,20000,14000,4342,2021,6315,20000,14000,4342,2021,6317,20000,14000,4342,2021,6319,20000,14000,4342,2021,6321,20000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,0,100000,13,6420,8000,14000,4342,2021,6421,8000,14000,4342,2021,6422,8000,14000,4342,2021,6423,8000,14000,4342,2021,6424,8000,14000,4342,2021,6382,8000,14000,4342,2021,6383,8000,14000,4342,2021,6384,7000,14000,4342,2021,6385,6000,14000,4342,2021,6386,6000,14000,4342,2021,6387,5000,14000,4342,2021,6388,5000,14000,4342,2021,6389,5000,14000,4342,2021,0,5000,14000,4342,2021,0,5000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,0,100000,13,6435,9000,14000,4342,2021,6436,9000,14000,4342,2021,6437,9000,14000,4342,2021,6438,9000,14000,4342,2021,6439,9000,14000,4342,2021,6397,9000,14000,4342,2021,6383,8000,14000,4342,2021,6399,8000,14000,4342,2021,6400,6000,14000,4342,2021,6401,6000,14000,4342,2021,6402,6000,14000,4342,2021,6403,6000,14000,4342,2021,6404,6000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,0,100000,15,6395,8000,14000,4342,2021,6396,8000,14000,4342,2021,6435,8000,14000,4342,2021,6436,8000,14000,4342,2021,6437,8000,14000,4342,2021,6438,8000,14000,4342,2021,6439,8000,14000,4342,2021,6382,7000,14000,4342,2021,6383,6000,14000,4342,2021,6384,6000,14000,4342,2021,6400,5000,14000,4342,2021,6401,5000,14000,4342,2021,6402,5000,14000,4342,2021,6403,5000,14000,4342,2021,6404,5000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,0,100000,13,6450,9000,14000,4342,2021,6451,9000,14000,4342,2021,6452,9000,14000,4342,2021,6453,9000,14000,4342,2021,6454,9000,14000,4342,2021,6412,9000,14000,4342,2021,6398,8000,14000,4342,2021,6399,8000,14000,4342,2021,6415,6000,14000,4342,2021,6416,6000,14000,4342,2021,6417,6000,14000,4342,2021,6418,6000,14000,4342,2021,6419,6000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,0,100000,5,3801,43000,14000,4342,2021,3802,42000,14000,4342,2021,3803,5000,14000,4342,2021,3804,5000,14000,4342,2021,4001,5000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,0,100000,13,64006,8000,50000,500,250,64007,7000,50000,500,250,64008,8000,50000,500,250,64009,7000,50000,500,250,64010,8000,50000,500,250,64011,7000,50000,500,250,64508,8000,50000,500,250,64509,7000,50000,500,250,64510,8000,50000,500,250,64511,8000,50000,500,250,64512,8000,50000,500,250,64513,8000,50000,500,250,64514,8000,50000,500,250,0,0,50000,500,250,0,0,50000,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,0,100000,9,6399,12000,14000,4342,2021,6450,11000,14000,4342,2021,6451,11000,14000,4342,2021,6452,11000,14000,4342,2021,6453,11000,14000,4342,2021,6454,11000,14000,4342,2021,6561,11000,14000,4342,2021,6531,11000,14000,4342,2021,6521,11000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,0,100000,7,6397,15000,14000,4342,2021,6398,15000,14000,4342,2021,6400,14000,14000,4342,2021,6401,14000,14000,4342,2021,6402,14000,14000,4342,2021,6403,14000,14000,4342,2021,6404,14000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,0,100000,7,6412,18000,14000,4342,2021,6398,18000,14000,4342,2021,6415,13000,14000,4342,2021,6416,13000,14000,4342,2021,6417,13000,14000,4342,2021,6418,13000,14000,4342,2021,6419,12000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,0,100000,8,6414,40000,14000,4342,2021,6313,2000,14000,4342,2021,6315,2000,14000,4342,2021,6317,2000,14000,4342,2021,6319,2000,14000,4342,2021,6321,2000,14000,4342,2021,9901,45000,14000,4342,2021,9903,5000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,0,100000,8,6414,35000,14000,4342,2021,6313,4000,14000,4342,2021,6315,4000,14000,4342,2021,6317,4000,14000,4342,2021,6319,4000,14000,4342,2021,6321,4000,14000,4342,2021,9901,40000,14000,4342,2021,9903,5000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,0,100000,6,64059,20000,14000,4342,2021,64060,16000,14000,4342,2021,64061,16000,14000,4342,2021,64062,16000,14000,4342,2021,64063,16000,14000,4342,2021,64064,16000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,0,100000,5,6313,20000,14000,4342,2021,6315,20000,14000,4342,2021,6317,20000,14000,4342,2021,6319,20000,14000,4342,2021,6321,20000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,0,100000,5,6412,35000,14000,4342,2021,6398,35000,14000,4342,2021,6414,20000,14000,4342,2021,6429,3000,14000,4342,2021,6510,7000,14000,4342,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3122,0,100000,15,2418,6000,5000,25000,60000,2438,6000,5000,25000,60000,2485,6000,5000,25000,60000,2688,6000,5000,25000,60000,2735,6000,5000,25000,60000,2588,7000,5000,25000,60000,2635,7000,5000,25000,60000,3086,7000,5000,25000,60000,2888,7000,5000,25000,60000,2938,7000,5000,25000,60000,2988,7000,5000,25000,60000,3038,7000,5000,25000,60000,2538,7000,5000,25000,60000,3138,7000,5000,25000,60000,3218,7000,5000,25000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,0,100000,18,145,6000,5000,25000,60000,395,5000,5000,25000,60000,645,6000,5000,25000,60000,895,5000,5000,25000,60000,1145,6000,5000,25000,60000,1395,5000,5000,25000,60000,250,6000,5000,25000,60000,500,5000,5000,25000,60000,750,6000,5000,25000,60000,1000,5000,5000,25000,60000,1250,6000,5000,25000,60000,1500,5000,5000,25000,60000,50,6000,5000,25000,60000,300,5000,5000,25000,60000,550,6000,5000,25000,60000,800,5000,5000,25000,60000,1050,6000,5000,25000,60000,1300,6000,5000,25000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,0,100000,3,6100,55000,5000,25000,60000,6101,30000,5000,25000,60000,6102,15000,5000,25000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,0,100000,13,64012,8000,5000,25000,60000,64013,8000,5000,25000,60000,64014,8000,5000,25000,60000,64015,8000,5000,25000,60000,64016,8000,5000,25000,60000,64017,8000,5000,25000,60000,64515,8000,5000,25000,60000,64516,8000,5000,25000,60000,64517,8000,5000,25000,60000,64518,7000,5000,25000,60000,64519,7000,5000,25000,60000,64520,7000,5000,25000,60000,64521,7000,5000,25000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
