39475.57708,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
6522,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6523,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6524,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6525,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6526,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6527,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6528,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6529,Guard Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6530,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6531,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6532,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6533,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6534,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6535,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6536,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6537,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6538,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6539,Blocking Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6540,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6541,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6542,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6543,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6544,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6545,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6546,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6547,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6548,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6549,Casting Bijou,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6550,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6551,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6552,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6553,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6554,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6555,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6556,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6557,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6558,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6559,Max Critical,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6560,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6561,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6562,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6563,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6564,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6565,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6566,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6567,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6568,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6569,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62001,Equus,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,300000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,1,1,0,0
62002,Limparks,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,1,1,0,0
62003,Sylphid,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,300000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,1,1,0,0
62004,Alludra,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,1,1,0,0
62005,Ventus,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,300000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,1,1,0,0
62006,Bellum,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86400,1,1,0,0
62007,Equus 15,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,4275000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296000,1,1,0,0
62008,Sylphid 15,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,4275000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296000,1,1,0,0
62009,Ventus 15,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,4275000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296000,1,1,0,0
62010,Equus 30,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,8100000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62011,Sylphid 30,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,8100000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62012,Ventus 30,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,8100000,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62013,Aquira Latis,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62014,Divine Equus Special (event),5,6,4,0,1541,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,30,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62015,Divine Sylphid Special (event),5,6,4,0,1541,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,30,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62016,Divine Ventus Special (event),5,6,4,0,1541,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,30,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
62017,Divine Lattice Special (event),5,6,4,0,1541,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,30,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592000,1,1,0,0
65001,Moonlight Power,5,2,3,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,1,1,0,0
65002,Moonlight Magic,5,2,3,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,1,1,0,0
65003,Moonlight Red,5,2,3,0,520,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,0,1,36,1,1,0,0,1,1,0,0,15,35,50,3,2,1,5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,1,1,0,0
