2006-07-04 13:53,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
6458,피라미드,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,9,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6459,미디얼,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,12,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6460,어택 비드,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,16,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6461,어택 큐브,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,13,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462,어택 스피어,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,17,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,어택 스컬,0,1,0,4,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,20,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,어택 크리스탈,0,1,0,5,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,22,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,디펜스 큐브,0,1,0,2,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,14,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,디펜스 비드,0,1,0,1,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,15,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6467,디펜스 스피어,0,1,0,3,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,18,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,디펜스 스컬,0,1,0,4,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,19,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,디펜스 크리스탈,0,1,0,5,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,21,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6502,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6503,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6506,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6507,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6509,디피트 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,23,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6512,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6517,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6518,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6519,크리티컬 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,24,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6521,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6522,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6524,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6525,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6526,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6529,가드 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,25,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6531,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6535,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6536,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,블록킹 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,28,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6540,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6541,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6542,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6543,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6545,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6546,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,캐스팅 비쥬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,29,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6552,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6553,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6554,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6555,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6556,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6557,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1112,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6558,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1113,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6559,맥스 크리티컬,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1114,1500,26,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6560,올 디펜스,0,1,0,0,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
