2005-11-10 17:32,Name,Rank,Type,Code,Attribute,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex
13117,¾Æ±×´Ï½º ±Û·¯ºê +7,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,27,89,42,49,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,53,53,0,0,0,0,0,0,13116,13118
13118,¾Æ±×´Ï½º ±Û·¯ºê +8,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2818,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,27,89,42,49,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,58,58,0,0,0,0,0,0,13117,13119
13119,¾Æ±×´Ï½º ±Û·¯ºê +9,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,60,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,27,89,42,49,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,63,63,0,0,0,0,0,0,13118,0
1683,¿À½ºÅ×¶ó ±Û·¯ºê,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2820,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,13141
13141,¿À½ºÅ×¶ó ±Û·¯ºê +1,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,55,0,0,0,0,0,0,1683,13142
13142,¿À½ºÅ×¶ó ±Û·¯ºê +2,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2822,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,57,57,0,0,0,0,0,0,13141,13143
13143,¿À½ºÅ×¶ó ±Û·¯ºê +3,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2823,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,59,59,0,0,0,0,0,0,13142,13144
13144,¿À½ºÅ×¶ó ±Û·¯ºê +4,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2824,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,49,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,62,62,0,0,0,0,0,0,13143,13145
13145,¿À½ºÅ×¶ó ±Û·¯ºê +5,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,49,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,65,65,0,0,0,0,0,0,13144,13146
13146,¿À½ºÅ×¶ó ±Û·¯ºê +6,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,49,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,68,68,0,0,0,0,0,0,13145,13147
13147,¿À½ºÅ×¶ó ±Û·¯ºê +7,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2827,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,49,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,73,73,0,0,0,0,0,0,13146,13148
13148,¿À½ºÅ×¶ó ±Û·¯ºê +8,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2828,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,49,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,78,78,0,0,0,0,0,0,13147,13149
13149,¿À½ºÅ×¶ó ±Û·¯ºê +9,3,5,4,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,86,3881,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2829,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,174,89,23,49,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,83,83,0,0,0,0,0,0,13148,0
1711,¹ßÅ°¸® Çï¸ä,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2830,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,13611
13611,¹ßÅ°¸® Çï¸ä +1,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,58,0,0,0,0,0,0,1711,13612
13612,¹ßÅ°¸® Çï¸ä +2,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61,61,0,0,0,0,0,0,13611,13613
13613,¹ßÅ°¸® Çï¸ä +3,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,65,65,0,0,0,0,0,0,13612,13614
13614,¹ßÅ°¸® Çï¸ä +4,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2834,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,70,70,0,0,0,0,0,0,13613,13615
13615,¹ßÅ°¸® Çï¸ä +5,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2835,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,76,76,0,0,0,0,0,0,13614,13616
13616,¹ßÅ°¸® Çï¸ä +6,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,83,83,0,0,0,0,0,0,13615,13617
13617,¹ßÅ°¸® Çï¸ä +7,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,90,90,0,0,0,0,0,0,13616,13618
13618,¹ßÅ°¸® Çï¸ä +8,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,97,97,0,0,0,0,0,0,13617,13619
13619,¹ßÅ°¸® Çï¸ä +9,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,50,2954,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,80,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,104,104,0,0,0,0,0,0,13618,0
1712,¾Æ±×´Ï½º Çï¸ä,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2840,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,13621
13621,¾Æ±×´Ï½º Çï¸ä +1,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,73,0,0,0,0,0,0,1712,13622
13622,¾Æ±×´Ï½º Çï¸ä +2,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2842,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,76,76,0,0,0,0,0,0,13621,13623
13623,¾Æ±×´Ï½º Çï¸ä +3,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2843,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,80,80,0,0,0,0,0,0,13622,13624
13624,¾Æ±×´Ï½º Çï¸ä +4,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,85,85,0,0,0,0,0,0,13623,13625
13625,¾Æ±×´Ï½º Çï¸ä +5,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,91,91,0,0,0,0,0,0,13624,13626
13626,¾Æ±×´Ï½º Çï¸ä +6,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,98,98,0,0,0,0,0,0,13625,13627
13627,¾Æ±×´Ï½º Çï¸ä +7,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,105,105,0,0,0,0,0,0,13626,13628
13628,¾Æ±×´Ï½º Çï¸ä +8,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,112,112,0,0,0,0,0,0,13627,13629
13629,¾Æ±×´Ï½º Çï¸ä +9,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,62,6572,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,119,119,0,0,0,0,0,0,13628,0
1713,Å¦µ¥¹Ù Çï¸ä,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2850,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,13631
13631,Å¦µ¥¹Ù Çï¸ä +1,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2851,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,86,0,0,0,0,0,0,1713,13632
13632,Å¦µ¥¹Ù Çï¸ä +2,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2852,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,89,89,0,0,0,0,0,0,13631,13633
13633,Å¦µ¥¹Ù Çï¸ä +3,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2853,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,93,93,0,0,0,0,0,0,13632,13634
13634,Å¦µ¥¹Ù Çï¸ä +4,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2854,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,98,98,0,0,0,0,0,0,13633,13635
13635,Å¦µ¥¹Ù Çï¸ä +5,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2855,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,104,104,0,0,0,0,0,0,13634,13636
13636,Å¦µ¥¹Ù Çï¸ä +6,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2856,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,111,111,0,0,0,0,0,0,13635,13637
13637,Å¦µ¥¹Ù Çï¸ä +7,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2857,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,118,118,0,0,0,0,0,0,13636,13638
13638,Å¦µ¥¹Ù Çï¸ä +8,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2858,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,125,125,0,0,0,0,0,0,13637,13639
13639,Å¦µ¥¹Ù Çï¸ä +9,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,70,10393,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2859,1,1,0,0,0,25,25,25,25,0,0,0,0,0,72,9,16,63,24,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,132,132,0,0,0,0,0,0,13638,0
1714,Å×¶óµ¥¹Ù Çï¸ä,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2860,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,13641
13641,Å×¶óµ¥¹Ù Çï¸ä +1,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2861,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,87,0,0,0,0,0,0,1714,13642
13642,Å×¶óµ¥¹Ù Çï¸ä +2,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2862,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,90,90,0,0,0,0,0,0,13641,13643
13643,Å×¶óµ¥¹Ù Çï¸ä +3,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2863,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,94,94,0,0,0,0,0,0,13642,13644
13644,Å×¶óµ¥¹Ù Çï¸ä +4,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2864,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,99,99,0,0,0,0,0,0,13643,13645
13645,Å×¶óµ¥¹Ù Çï¸ä +5,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2865,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,105,105,0,0,0,0,0,0,13644,13646
13646,Å×¶óµ¥¹Ù Çï¸ä +6,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2866,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,112,112,0,0,0,0,0,0,13645,13647
13647,Å×¶óµ¥¹Ù Çï¸ä +7,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2867,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,119,119,0,0,0,0,0,0,13646,13648
13648,Å×¶óµ¥¹Ù Çï¸ä +8,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2868,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,126,126,0,0,0,0,0,0,13647,13649
13649,Å×¶óµ¥¹Ù Çï¸ä +9,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,71,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2869,1,1,0,0,0,25,25,25,25,0,0,0,0,0,8,160,16,84,26,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,133,133,0,0,0,0,0,0,13648,0
1715,¿À½ºÅ×¶ó Çï¸ä,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2870,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,0,0,0,0,13671
13671,¿À½ºÅ×¶ó Çï¸ä +1,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115,115,0,0,0,0,0,0,1715,13672
13672,¿À½ºÅ×¶ó Çï¸ä +2,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2872,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,118,118,0,0,0,0,0,0,13671,13673
13673,¿À½ºÅ×¶ó Çï¸ä +3,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,122,122,0,0,0,0,0,0,13672,13674
13674,¿À½ºÅ×¶ó Çï¸ä +4,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2874,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,127,127,0,0,0,0,0,0,13673,13675
13675,¿À½ºÅ×¶ó Çï¸ä +5,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,133,133,0,0,0,0,0,0,13674,13676
13676,¿À½ºÅ×¶ó Çï¸ä +6,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,140,140,0,0,0,0,0,0,13675,13677
13677,¿À½ºÅ×¶ó Çï¸ä +7,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,147,147,0,0,0,0,0,0,13676,13678
13678,¿À½ºÅ×¶ó Çï¸ä +8,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,154,154,0,0,0,0,0,0,13677,13679
13679,¿À½ºÅ×¶ó Çï¸ä +9,3,5,0,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,90,10960,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2879,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,395,16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,161,161,0,0,0,0,0,0,13678,0
1741,¹ßÅ°¸® ºÎÃ÷,3,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,1955,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,14091
14091,¹ßÅ°¸® ºÎÃ÷ +1,3,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,1955,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,29,0,0,0,0,0,0,1741,14092
14092,¹ßÅ°¸® ºÎÃ÷ +2,3,5,3,0,27,0100-0000-0000-0000-0000-0000-0000-0000,1500,0,1,47,1955,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2882,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,8,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,31,31,0,0,0,0,0,0,14091,14093
